product,shippeddate,squareftcost,QTYTotal,VALTotal,productcode,productname,squareft,source,month,year,price,QTYScrap,VALScrap,QTYScrapDamaged,VALScrapDamaged,QTYScrapExistingCurrent,VALScrapExistingCurrent,QTYScrapOther,VALScrapOther,QTYScrapReturns,VALScrapReturns,QTYScrapStock,VALScrapStock,QTYDamage,VALDamage,QTYItemOrder,VALItemOrder,QTYKeepActive,VALKeepActive,QTYMakeInactiveObsolete,VALMakeInactiveObsolete,QTYOther,VALOther,QTYStock,VALStock
"2019 Buying Group Golden Elegance Feature Cards (set of 13 cards) (SGEFC19)",01nov2021,8.38,,,"SGEFC19","2019 Buying Group Golden Elegance Feature Cards (set of 13 cards)",13.3,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Buying Group Golden Elegance Feature Cards (set of 13 cards) (SGEFC19)",01dec2021,8.38,,,"SGEFC19","2019 Buying Group Golden Elegance Feature Cards (set of 13 cards)",13.3,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Buying Group Golden Elegance Feature Cards (set of 13 cards) (SGEFC19)",01jan2022,8.38,,,"SGEFC19","2019 Buying Group Golden Elegance Feature Cards (set of 13 cards)",13.3,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Buying Group Golden Elegance Feature Cards (set of 16 cards) (SGEFC19)",01feb2022,8.38,,,"SGEFC19","2019 Buying Group Golden Elegance Feature Cards (set of 16 cards)",13.3,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Buying Group Golden Elegance Feature Cards (set of 16 cards) (SGEFC19)",01mar2022,8.38,,,"SGEFC19","2019 Buying Group Golden Elegance Feature Cards (set of 16 cards)",13.3,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Buying Group Golden Elegance Feature Cards (set of 16 cards) (SGEFC19)",01apr2022,8.38,,,"SGEFC19","2019 Buying Group Golden Elegance Feature Cards (set of 16 cards)",13.3,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Carrington Chase Collection Brochure (SBGCC)",25mar2021,,37,27.01,"SBGCC","2019 Carrington Chase Collection Brochure",,"",,,.73,,,,,37,27.01,,,,,,,,,,,,,,,,,37,27.01
"2019 Carrington Chase Collection Brochure (SBGCC)",12apr2021,,49,7.84,"SBGCC","2019 Carrington Chase Collection Brochure",,"",,,.16,,,,,,,,,49,7.84,,,,,,,,,,,,,49,7.84
"2019 Crown Jewel Collection Brochure (SBGCJ)",25mar2021,,120,87.6,"SBGCJ","2019 Crown Jewel Collection Brochure",,"",,,.73,,,,,120,87.6,,,,,,,,,,,,,,,,,120,87.6
"2019 Golden Elegance Collection Brochure (SBGGE)",25mar2021,,303,221.19,"SBGGE","2019 Golden Elegance Collection Brochure",,"",,,.73,,,,,303,221.19,,,,,,,,,,,,,,,,,303,221.19
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01jan2019,13.44,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",21.333333,"Sealy",1,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01feb2019,13.44,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",21.333333,"Sealy",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01mar2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"sealy",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01apr2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"sealy",4,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01may2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"sealy",5,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01jun2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",6,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01jul2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",7,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01aug2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",8,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01sep2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",9,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01oct2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",10,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01nov2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",11,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01dec2019,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",12,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01jan2020,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"Sealy",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01feb2020,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"sealy",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01mar2020,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"sealy",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01apr2020,8.4,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.333333,"sealy",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01may2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01jun2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01jul2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01aug2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"sealy",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01sep2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01oct2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"sealy",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01nov2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01dec2020,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01jan2021,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01feb2021,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo (SFDL19)",01mar2021,8.38,,,"SFDL19","2019 ISE TEAM APPROVAL REQUIRED S&F Dimensional Logo",13.3,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jan2020,100.8,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",160,"Tempur",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01feb2020,100.8,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",160,"Tempur",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01mar2020,100.8,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",160,"Tempur",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01apr2020,100.8,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",160,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01may2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jun2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jul2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01aug2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01sep2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01oct2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01nov2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01dec2020,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jan2021,100.56,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",159.6,"Tempur",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01feb2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01mar2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01apr2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01may2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jun2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jul2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01aug2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01sep2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01oct2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01nov2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01dec2021,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jan2022,50.28,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",79.8,"Tempur",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01feb2022,41.9,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",66.5,"Tempur",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01mar2022,41.9,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",66.5,"Tempur",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01apr2022,41.9,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",66.5,"Tempur",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01may2022,41.9,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",66.5,"Tempur",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jun2022,41.9,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",66.5,"Tempur",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 MFRM TP BREEZE Demo Table COMPONENTS only (TP19MFBDC)",01jul2022,41.9,,,"TP19MFBDC","2019 MFRM TP BREEZE Demo Table COMPONENTS only",66.5,"Tempur",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q1 Planning Guide (Q1PG19)",01feb2019,1.0041,,,"Q1PG19","2019 Q1 Planning Guide",1.59375,"Tempur",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q1 Planning Guide (Q1PG19)",01mar2019,1.0041,,,"Q1PG19","2019 Q1 Planning Guide",1.59375,"Tempur",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01aug2019,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",8,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01sep2019,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",9,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01oct2019,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",10,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01nov2019,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",11,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01dec2019,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",12,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01jan2020,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01feb2020,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01mar2020,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01apr2020,8.4,,,"Q2PG19","2019 Q2 Planning Guide",13.333333,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01may2020,8.38,,,"Q2PG19","2019 Q2 Planning Guide",13.3,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01jun2020,8.38,,,"Q2PG19","2019 Q2 Planning Guide",13.3,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01jul2020,8.38,,,"Q2PG19","2019 Q2 Planning Guide",13.3,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01aug2020,8.38,,,"Q2PG19","2019 Q2 Planning Guide",13.3,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01sep2020,8.38,,,"Q2PG19","2019 Q2 Planning Guide",13.3,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",01oct2020,8.38,,,"Q2PG19","2019 Q2 Planning Guide",13.3,"Tempur",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q2 Planning Guide (Q2PG19)",04nov2020,,42,84,"Q2PG19","2019 Q2 Planning Guide",,"",,,2,,,,,,,,,,,42,84,,,,,,,42,84,,,,
"2019 Q4 Planning Guide (TSA19Q4)",01apr2020,.0044,,,"TSA19Q4","2019 Q4 Planning Guide",.00694444,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q4 Planning Guide (TSA19Q4)",01may2020,0,,,"TSA19Q4","2019 Q4 Planning Guide",0,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q4 Planning Guide (TSA19Q4)",01jun2020,0,,,"TSA19Q4","2019 Q4 Planning Guide",0,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q4 Planning Guide (TSA19Q4)",01jul2020,0,,,"TSA19Q4","2019 Q4 Planning Guide",0,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q4 Planning Guide (TSA19Q4)",01aug2020,0,,,"TSA19Q4","2019 Q4 Planning Guide",0,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Q4 Planning Guide (TSA19Q4)",01sep2020,0,,,"TSA19Q4","2019 Q4 Planning Guide",0,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement  Foam Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01jun2022,16.82,,,"TP19MFDT-C","2019 Replacement  Foam Components for MFRM Tempur-Pedic Demo Tray",26.7,"Tempur",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement  Foam Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01jul2022,16.82,,,"TP19MFDT-C","2019 Replacement  Foam Components for MFRM Tempur-Pedic Demo Tray",26.7,"Tempur",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement  Foam Components for Tempur-Pedic Demo Tray (TP19DT-C)",01jun2022,134.56,,,"TP19DT-C","2019 Replacement  Foam Components for Tempur-Pedic Demo Tray",213.6,"Tempur",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement  Foam Components for Tempur-Pedic Demo Tray (TP19DT-C)",01jul2022,117.74,,,"TP19DT-C","2019 Replacement  Foam Components for Tempur-Pedic Demo Tray",186.9,"Tempur",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01jan2020,25.2,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",40,"Tempur",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01feb2020,25.2,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",40,"Tempur",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01mar2020,25.2,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",40,"Tempur",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01apr2020,25.2,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",40,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01may2020,25.14,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",39.9,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01jun2020,25.14,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",39.9,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01jul2020,25.14,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",39.9,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01aug2020,16.76,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",26.6,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01sep2020,16.76,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",26.6,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01oct2020,16.76,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",26.6,"Tempur",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01nov2020,8.38,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",13.3,"Tempur",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01dec2020,8.38,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",13.3,"Tempur",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01jan2021,8.38,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",13.3,"Tempur",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 Replacement Components for MFRM Tempur-Pedic Demo Tray (TP19MFDT-C)",01feb2021,8.38,,,"TP19MFDT-C","2019 Replacement Components for MFRM Tempur-Pedic Demo Tray",13.3,"Tempur",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 S&F (Set of 3) Wall Graphics (SF19WG)",01feb2019,1144.08,,,"SF19WG","2019 S&F (Set of 3) Wall Graphics",1816,"Sealy",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
